delivery,50,1600643656.286805088,1600643658.454423228,2.167618140
delivery,35,1600643654.336043753,1600643658.562778481,4.226734728
neword,21,1600643642.736228104,1600643658.562778489,15.826550385
delivery,17,1600643653.502496227,1600643658.562859913,5.060363686
delivery,22,1600643654.394396765,1600643658.562867258,4.168470493
neword,28,1600643648.791204595,1600643658.562880009,9.771675414
neword,1,1600643651.534761572,1600643658.829540836,7.294779264
payment,45,1600643653.920477326,1600643658.829597048,4.909119722
payment,36,1600643654.140463997,1600643658.829625314,4.689161317
payment,28,1600643658.562915435,1600643658.963014574,0.400099139
slev,40,1600643623.922530406,1600643659.906205885,35.983675479
delivery,50,1600643658.454457294,1600643660.371834574,1.917377280
neword,39,1600643645.590177301,1600643660.580176504,14.989999203
delivery,12,1600643654.364830420,1600643660.580193557,6.215363137
neword,51,1600643642.736576999,1600643660.580231883,17.843654884
neword,6,1600643653.786418032,1600643660.580199577,6.793781545
payment,20,1600643656.53473207,1600643660.780459190,4.726985983
payment,42,1600643655.953381989,1600643660.780514159,4.827132170
payment,37,1600643656.53362888,1600643660.780525047,4.727162159
payment,0,1600643655.644747615,1600643660.780564458,5.135816843
neword,41,1600643650.111176407,1600643660.780574410,10.669398003
neword,49,1600643653.502383523,1600643660.780620297,7.278236774
neword,46,1600643648.791188799,1600643660.780646169,11.989457370
neword,5,1600643653.246007273,1600643660.922190393,7.676183120
neword,34,1600643645.823822067,1600643660.922236637,15.098414570
payment,2,1600643656.4703856,1600643661.230577438,5.225873582
neword,52,1600643656.53484819,1600643661.377876170,5.324391351
neword,33,1600643648.330417856,1600643661.377940760,13.047522904
neword,57,1600643651.51860602,1600643661.377992394,10.326131792
neword,11,1600643648.296992275,1600643661.378221735,13.081229460
delivery,50,1600643660.371843028,1600643661.378410643,1.006567615
payment,26,1600643657.896168051,1600643661.505780206,3.609612155
neword,32,1600643656.603592273,1600643661.505787766,4.902195493
neword,23,1600643646.871291970,1600643661.505785743,14.634493773
delivery,54,1600643658.312631375,1600643661.547624743,3.234993368
neword,4,1600643654.140431755,1600643661.547640164,7.407208409
neword,47,1600643653.786469287,1600643661.547628476,7.761159189
delivery,15,1600643658.312791777,1600643661.565173108,3.252381331
delivery,18,1600643658.195925359,1600643662.889610891,4.693685532
delivery,27,1600643658.312694125,1600643663.36301188,4.723607063
delivery,50,1600643661.378418669,1600643663.139531521,1.761112852
neword,14,1600643649.834917642,1600643663.206242100,13.371324458
delivery,22,1600643658.562880047,1600643663.206242599,4.643362552
delivery,43,1600643658.312740154,1600643663.206243998,4.893503844
delivery,21,1600643658.562844194,1600643663.281250974,4.718406780
delivery,56,1600643658.454440092,1600643663.281372292,4.826932200
payment,28,1600643658.963044120,1600643663.389665985,4.426621865
ordstat,17,1600643658.562875320,1600643663.658305261,5.095429941
payment,1,1600643658.829591984,1600643663.934770256,5.105178272
payment,6,1600643660.580307100,1600643663.934814648,3.354507548
payment,30,1600643658.312677896,1600643663.934857180,5.622179284
delivery,35,1600643658.562797548,1600643663.934859686,5.372062138
payment,9,1600643657.896111778,1600643664.734549976,6.838438198
delivery,50,1600643663.139539381,1600643664.734609265,1.595069884
payment,13,1600643644.163465615,1600643664.865548160,20.702082545
neword,55,1600643656.403635847,1600643664.865610042,8.461974195
payment,32,1600643661.505827210,1600643664.865610048,3.359782838
payment,40,1600643659.906249001,1600643664.865648822,4.959399821
payment,54,1600643661.547682823,1600643664.865663673,3.317980850
payment,1,1600643663.934803697,1600643664.967961229,1.033157532
delivery,18,1600643662.889618993,1600643664.968077938,2.078458945
payment,20,1600643660.780610584,1600643664.968086913,4.187476329
neword,48,1600643657.804012656,1600643664.968077929,7.164065273
payment,28,1600643663.389695491,1600643664.968138503,1.578443012
neword,10,1600643658.195933683,1600643664.968224177,6.772290494
delivery,12,1600643660.580230657,1600643664.968390956,4.388160299
payment,5,1600643660.922220049,1600643664.968473186,4.046253137
delivery,21,1600643663.281258980,1600643664.968548367,1.687289387
delivery,15,1600643661.565181037,1600643664.968726613,3.403545576
delivery,22,1600643663.206281499,1600643664.969651784,1.763370285
delivery,27,1600643663.36309170,1600643664.970159787,1.933850617
payment,2,1600643661.230608204,1600643664.970320385,3.739712181
payment,11,1600643661.378255048,1600643664.970374556,3.592119508
neword,38,1600643656.286845850,1600643664.970431732,8.683585882
slev,25,1600643626.934665272,1600643665.987108837,39.052443565
delivery,50,1600643664.734618554,1600643666.19273232,1.284654678
delivery,56,1600643663.281380279,1600643666.359943135,3.078562856
payment,20,1600643664.968277290,1600643667.143760488,2.175483198
payment,36,1600643658.829659189,1600643667.236754717,8.407095528
payment,40,1600643664.865686786,1600643667.236755225,2.371068439
payment,5,1600643664.968498427,1600643667.236757266,2.268258839
payment,13,1600643664.865602188,1600643667.278538533,2.412936345
neword,7,1600643656.53317915,1600643667.278603620,11.225285705
neword,29,1600643656.403570448,1600643667.278618979,10.875048531
delivery,54,1600643664.865708621,1600643667.318867832,2.453159211
ordstat,6,1600643663.934825422,1600643668.414943893,4.480118471
payment,9,1600643664.734580212,1600643669.45134700,4.310554488
delivery,54,1600643667.318875840,1600643669.128558232,1.809682392
neword,39,1600643660.580215993,1600643669.128571342,8.548355349
delivery,50,1600643666.19281077,1600643669.128576798,3.109295721
delivery,21,1600643664.968557468,1600643669.358162367,4.389604899
delivery,22,1600643664.969660304,1600643669.453535659,4.483875355
delivery,35,1600643663.934894292,1600643669.625237323,5.690343031
delivery,40,1600643667.236823414,1600643669.625242207,2.388418793
delivery,56,1600643666.359951293,1600643669.717522239,3.357570946
delivery,50,1600643669.128607453,1600643669.803635650,0.675028197
delivery,18,1600643664.968096683,1600643669.895433385,4.927336702
delivery,27,1600643664.970169303,1600643669.895452122,4.925282819
payment,48,1600643664.968309389,1600643670.384935502,5.416626113
slev,3,1600643630.617048316,1600643670.459745356,39.842697040
slev,24,1600643632.643856621,1600643670.605127429,37.961270808
payment,25,1600643665.987139917,1600643670.670625495,4.683485578
delivery,21,1600643669.358170367,1600643670.737299519,1.379129152
neword,45,1600643658.829628319,1600643671.5690099,12.176061780
neword,23,1600643661.505850620,1600643671.22498626,9.516648006
payment,13,1600643667.278605828,1600643671.22545171,3.743939343
delivery,54,1600643669.128566301,1600643672.3641926,2.875075625
payment,15,1600643664.968751474,1600643672.324311951,7.355560477
delivery,40,1600643669.625274062,1600643672.324316842,2.699042780
ordstat,3,1600643670.459758315,1600643672.530214079,2.070455764
delivery,22,1600643669.453543530,1600643672.579624755,3.126081225
delivery,54,1600643672.3650333,1600643672.654923182,0.651272849
delivery,35,1600643669.625258020,1600643672.929990845,3.304732825
delivery,21,1600643670.737307783,1600643672.930039201,2.192731418
delivery,54,1600643672.654932237,1600643673.4821434,0.349889197
delivery,56,1600643669.717530397,1600643673.71458531,3.353928134
delivery,18,1600643669.895441220,1600643673.71524699,3.176083479
delivery,54,1600643673.4830130,1600643673.221629876,0.216799746
delivery,12,1600643664.968419357,1600643673.304806096,8.336386739
neword,42,1600643660.780737687,1600643673.640776257,12.860038570
slev,19,1600643640.255421613,1600643673.767961270,33.512539657
neword,52,1600643661.377910002,1600643673.880107174,12.502197172
payment,23,1600643671.22529621,1600643673.880212667,2.857683046
payment,25,1600643670.670654583,1600643673.880238963,3.209584380
payment,45,1600643671.5725956,1600643673.880259653,2.874533697
neword,17,1600643663.658335089,1600643673.880269231,10.221934142
delivery,54,1600643673.221638797,1600643673.880456984,0.658818187
payment,55,1600643664.865669424,1600643673.880238971,9.014569547
delivery,22,1600643672.579632734,1600643673.880329255,1.300696521
delivery,35,1600643672.929998875,1600643674.107628836,1.177629961
neword,46,1600643660.780683350,1600643674.233009012,13.452325662
neword,4,1600643661.547713796,1600643675.229166078,13.681452282
neword,41,1600643660.780627801,1600643675.339299431,14.558671630
delivery,40,1600643672.324345558,1600643675.339350919,3.015005361
delivery,54,1600643673.880465331,1600643675.339364460,1.458899129
neword,33,1600643661.377977854,1600643675.489353329,14.111375475
payment,28,1600643664.968331515,1600643675.614276909,10.645945394
payment,1,1600643664.967992918,1600643675.614284927,10.646292009
payment,11,1600643664.970400533,1600643675.614337221,10.643936688
neword,0,1600643660.780605690,1600643675.705965824,14.925360134
neword,2,1600643664.970346726,1600643675.705987553,10.735640827
neword,8,1600643654.140296266,1600643675.705987544,21.565691278
payment,20,1600643667.143790812,1600643675.922973774,8.779182962
neword,57,1600643661.378021854,1600643676.98013602,14.719991748
payment,9,1600643669.45163960,1600643676.98023261,7.052859301
delivery,27,1600643669.895460117,1600643676.98034000,6.202573883
delivery,21,1600643672.930047202,1600643676.122887077,3.192839875
neword,32,1600643664.865736862,1600643676.122895348,11.257158486
neword,14,1600643663.206283071,1600643676.122910333,12.916627262
neword,47,1600643661.547743926,1600643676.122914349,14.575170423
payment,24,1600643670.605160434,1600643676.122895342,5.517734908
delivery,54,1600643675.339373718,1600643676.326465781,0.987092063
delivery,54,1600643676.326474575,1600643676.489955254,0.163480679
delivery,56,1600643673.71467287,1600643677.373333015,4.301865728
neword,50,1600643669.803674368,1600643677.523472614,7.719798246
payment,54,1600643676.489984618,1600643677.634409104,1.144424486
payment,19,1600643673.767993082,1600643677.634418235,3.866425153
payment,52,1600643673.880142752,1600643677.634488467,3.754345715
delivery,18,1600643673.71532788,1600643677.634544581,4.563011793
neword,10,1600643664.968363643,1600643677.634535581,12.666171938
neword,13,1600643671.22576508,1600643677.809991716,6.787415208
delivery,22,1600643673.880497389,1600643678.77726255,4.197228866
payment,28,1600643675.614323226,1600643678.215421161,2.601097935
ordstat,42,1600643673.640791814,1600643678.270198208,4.629406394
delivery,12,1600643673.304814640,1600643678.482406912,5.177592272
delivery,35,1600643674.107636801,1600643678.482451192,4.374814391
neword,15,1600643672.324355233,1600643678.649043223,6.324687990
neword,30,1600643663.934895202,1600643678.649090197,14.714194995
delivery,40,1600643675.339359157,1600643678.765691143,3.426331986
delivery,21,1600643676.122899227,1600643678.765754929,2.642855702
neword,34,1600643660.922271305,1600643678.765754940,17.843483635
neword,29,1600643667.278656886,1600643678.765784868,11.487127982
delivery,33,1600643675.489385203,1600643678.857455044,3.368069841
payment,8,1600643675.706053132,1600643678.982651235,3.276598103
payment,23,1600643673.880239740,1600643679.73894553,5.193654813
neword,38,1600643664.970457451,1600643679.416050591,14.445593140
neword,39,1600643669.128623238,1600643679.474550049,10.345926811
neword,26,1600643661.505872593,1600643679.474558938,17.968686345
payment,57,1600643676.98056810,1600643679.491115073,3.393058263
delivery,14,1600643676.123076537,1600643680.791766881,4.668690344
payment,13,1600643677.810023385,1600643681.83380278,3.273356893
payment,54,1600643677.634448058,1600643681.83445712,3.448997654
payment,1,1600643675.614339683,1600643681.83462315,5.469122632
payment,56,1600643677.373365521,1600643681.83445705,3.710080184
neword,5,1600643667.236866483,1600643681.233683339,13.996816856
neword,3,1600643672.530243696,1600643681.233897224,8.703653528
neword,37,1600643660.780715021,1600643681.508593999,20.727878978
delivery,22,1600643678.77734460,1600643681.508674306,3.430939846
neword,51,1600643660.580288497,1600643681.508674312,20.928385815
neword,17,1600643673.880482364,1600643681.658643463,7.778161099
payment,26,1600643679.474614053,1600643681.825598702,2.350984649
neword,48,1600643670.384968038,1600643681.825653979,11.440685941
neword,6,1600643668.414975181,1600643681.881028615,13.466053434
neword,50,1600643677.523503542,1600643681.881095740,4.357592198
payment,19,1600643677.634471646,1600643681.881139883,4.246668237
payment,39,1600643679.474595233,1600643683.159149499,3.684554266
ordstat,30,1600643678.649104427,1600643683.270338691,4.621234264
neword,24,1600643676.123155611,1600643683.384317646,7.261162035
neword,47,1600643676.122988625,1600643683.384340975,7.261352350
neword,55,1600643673.880563701,1600643683.601130157,9.720566456
payment,15,1600643678.649073901,1600643683.601142468,4.952068567
slev,53,1600643642.738396850,1600643683.684944024,40.946547174
ordstat,56,1600643681.83496131,1600643683.856953183,2.773457052
neword,2,1600643675.706036890,1600643683.937652810,8.231615920
delivery,33,1600643678.857463046,1600643683.937664811,5.080201765
delivery,12,1600643678.482447184,1600643683.937670907,5.455223723
neword,0,1600643675.706006013,1600643683.937772638,8.231766625
neword,32,1600643676.122959408,1600643683.938012178,7.815052770
neword,36,1600643667.236803291,1600643683.938032373,16.701229082
slev,44,1600643646.707604017,1600643683.973663261,37.266059244
delivery,21,1600643678.765773252,1600643684.93073317,5.327300065
delivery,18,1600643677.634551095,1600643684.93087010,6.458535915
delivery,40,1600643678.765700728,1600643684.93120129,5.327419401
delivery,35,1600643678.482459157,1600643684.93145244,5.610686087
neword,41,1600643675.339372286,1600643684.93076437,8.753704151
neword,20,1600643675.923004619,1600643684.251264626,8.328260007
neword,8,1600643678.982681327,1600643684.284594562,5.301913235
delivery,29,1600643678.765843297,1600643684.284599678,5.518756381
payment,38,1600643679.416082807,1600643684.369988233,4.953905426
delivery,14,1600643680.791780002,1600643685.351606855,4.559826853
payment,50,1600643681.881129546,1600643685.793595913,3.912466367
payment,26,1600643681.825627592,1600643685.793616504,3.967988912
payment,46,1600643674.233041296,1600643686.160735276,11.927693980
neword,4,1600643675.229204783,1600643686.377219857,11.148015074
payment,1,1600643681.83522808,1600643686.377268313,5.293745505
neword,27,1600643676.98079462,1600643686.377286537,10.279207075
payment,38,1600643684.370017463,1600643686.377350028,2.007332565
neword,42,1600643678.270228514,1600643686.460598722,8.190370208
neword,52,1600643677.634572363,1600643686.460698206,8.826125843
delivery,18,1600643684.93097525,1600643686.527247977,2.434150452
payment,2,1600643683.937683339,1600643686.596658824,2.658975485
payment,47,1600643683.384371214,1600643686.847970152,3.463598938
delivery,35,1600643684.93153665,1600643688.111377216,4.018223551
neword,45,1600643673.880456013,1600643688.111384803,14.230928790
neword,28,1600643678.215451526,1600643688.111384214,9.895932688
payment,6,1600643681.881105085,1600643688.219677842,6.338572757
neword,5,1600643681.233716792,1600643688.220022848,6.986306056
ordstat,41,1600643684.93176348,1600643688.270714922,4.177538574
delivery,21,1600643684.93110921,1600643688.319698564,4.226587643
neword,44,1600643683.973694266,1600643688.319745376,4.346051110
delivery,14,1600643685.351615301,1600643688.419765872,3.068150571
neword,11,1600643675.614370789,1600643688.419812834,12.805442045
delivery,12,1600643683.937708423,1600643688.519831234,4.582122811
payment,0,1600643683.937803891,1600643688.619853805,4.682049914
delivery,29,1600643684.284629870,1600643688.619920222,4.335290352
delivery,40,1600643684.93136703,1600643688.694817255,4.601680552
neword,57,1600643679.491146181,1600643688.878276632,9.387130451
neword,26,1600643685.793646498,1600643688.878358668,3.084712170
delivery,33,1600643683.937688991,1600643689.978805666,6.041116675
delivery,8,1600643684.284635753,1600643689.978859578,5.694223825
neword,53,1600643683.684975068,1600643690.114775740,6.429800672
delivery,52,1600643686.460725751,1600643690.220345118,3.759619367
payment,13,1600643681.83418727,1600643690.220356678,9.136937951
payment,17,1600643681.658674249,1600643690.220370606,8.561696357
payment,24,1600643683.384348151,1600643690.220383196,6.836035045
payment,27,1600643686.377408044,1600643690.412110746,4.034702702
payment,56,1600643683.856981815,1600643691.29079903,7.172098088
payment,34,1600643678.765819278,1600643691.98433572,12.332614294
neword,51,1600643681.508871227,1600643691.721908650,10.213037423
delivery,12,1600643688.519839204,1600643691.779305125,3.259465921
delivery,21,1600643688.319706535,1600643691.846246273,3.526539738
delivery,40,1600643688.694825222,1600643691.846332014,3.151506792
neword,18,1600643686.527277161,1600643691.898866784,5.371589623
neword,22,1600643681.508848044,1600643691.996065443,10.487217399
payment,2,1600643686.596687257,1600643692.265310418,5.668623161
payment,11,1600643688.419845325,1600643692.298674732,3.878829407
payment,3,1600643681.233924797,1600643692.379419797,11.145495000
payment,0,1600643688.619885419,1600643692.479314247,3.859428828
payment,28,1600643688.111438604,1600643692.529815033,4.418376429
payment,9,1600643676.98104284,1600643692.596250833,16.498146549
payment,21,1600643691.846280871,1600643692.596251789,0.749970918
payment,26,1600643688.878388806,1600643692.654874335,3.776485529
payment,24,1600643690.220612432,1600643692.704729284,2.484116852
payment,34,1600643691.98464437,1600643692.755772117,1.657307680
payment,54,1600643691.779340456,1600643692.782344054,1.003003598
ordstat,5,1600643688.220034553,1600643693.485172608,5.265138055
payment,47,1600643686.847999901,1600643693.763565206,6.915565305
slev,16,1600643651.668177276,1600643693.838521693,42.170344417
neword,39,1600643683.159181936,1600643693.990018083,10.830836147
payment,11,1600643692.298704283,1600643693.990018092,1.691313809
delivery,52,1600643690.220417306,1600643694.132810902,3.912393596
delivery,14,1600643688.419774061,1600643694.271838824,5.852064763
payment,18,1600643691.898897145,1600643694.421965669,2.523068524
neword,4,1600643686.377348078,1600643694.422027014,8.044678936
neword,19,1600643681.881175273,1600643694.422011972,12.540836699
neword,30,1600643683.270371297,1600643694.422093506,11.151722209
delivery,8,1600643689.978867664,1600643694.422115064,4.443247400
payment,0,1600643692.479343237,1600643694.596990881,2.117647644
delivery,29,1600643688.619928345,1600643694.597014126,5.977085781
neword,37,1600643681.508628715,1600643694.596996746,13.088368031
neword,48,1600643681.825687986,1600643694.597146689,12.771458703
slev,31,1600643656.545273711,1600643694.675725216,38.130451505
neword,55,1600643683.601175033,1600643694.789035218,11.187860185
neword,15,1600643683.601200444,1600643694.789059279,11.187858835
neword,42,1600643686.460632161,1600643694.919139155,8.458506994
delivery,33,1600643689.978814431,1600643694.919151006,4.940336575
neword,50,1600643685.793626882,1600643694.980602002,9.186975120
neword,46,1600643686.160767925,1600643695.97496769,8.936728844
payment,13,1600643690.220493960,1600643695.206019135,4.985525175
payment,34,1600643692.755800306,1600643695.206062633,2.450262327
payment,32,1600643683.938044752,1600643695.422814016,11.484769264
neword,6,1600643688.219708159,1600643695.556607592,7.336899433
payment,38,1600643686.377434322,1600643696.481015601,10.103581279
payment,16,1600643693.838552456,1600643696.622829387,2.784276931
payment,42,1600643694.919175849,1600643696.622829393,1.703653544
delivery,12,1600643691.779313272,1600643696.758135703,4.978822431
ordstat,18,1600643694.422027271,1600643696.980999079,2.558971808
neword,36,1600643683.938064493,1600643697.32131690,13.094067197
neword,27,1600643690.412141075,1600643697.140633909,6.728492834
neword,53,1600643690.114863281,1600643697.140642532,7.025779251
payment,32,1600643695.422845619,1600643697.248129501,1.825283882
delivery,40,1600643691.846340275,1600643697.492116147,5.645775872
payment,6,1600643695.556637398,1600643697.492124982,1.935487584
delivery,9,1600643692.596288631,1600643697.575912622,4.979623991
payment,47,1600643693.763595029,1600643697.724469014,3.960873985
payment,19,1600643694.422092606,1600643697.873310884,3.451218278
slev,43,1600643663.206304249,1600643697.924662526,34.718358277
payment,35,1600643688.111425662,1600643698.102955287,9.991529625
payment,1,1600643686.377376234,1600643698.165022116,11.787645882
payment,13,1600643695.206045942,1600643698.231944476,3.025898534
neword,44,1600643688.319776632,1600643698.456899491,10.137122859
slev,49,1600643660.780632255,1600643699.441897303,38.661265048
payment,39,1600643693.990065602,1600643699.485592901,5.495527299
payment,48,1600643694.597179503,1600643699.874311176,5.277131673
payment,38,1600643696.481047293,1600643699.932601404,3.451554111
payment,16,1600643696.622869842,1600643700.41305736,3.418435894
payment,47,1600643697.724541468,1600643700.232801791,2.508260323
ordstat,34,1600643695.206073366,1600643700.303664041,5.097590675
payment,1,1600643698.165053333,1600643700.332790286,2.167736953
payment,36,1600643697.32163562,1600643700.926820061,3.894656499
payment,32,1600643697.248158503,1600643700.926844533,3.678686030
delivery,52,1600643694.132819145,1600643700.993230921,6.860411776
delivery,33,1600643694.919158022,1600643701.41491748,6.122333726
delivery,33,1600643701.41503345,1600643701.474920604,0.433417259
delivery,33,1600643701.474929247,1600643701.908803090,0.433873843
payment,43,1600643697.924693911,1600643702.183400677,4.258706766
payment,43,1600643702.183432074,1600643702.633651598,0.450219524
delivery,14,1600643694.271846968,1600643702.633652098,8.361805130
delivery,8,1600643694.422122512,1600643702.724030290,8.301907778
ordstat,19,1600643697.873320683,1600643702.732750535,4.859429852
delivery,40,1600643697.492124165,1600643702.800459591,5.308335426
delivery,55,1600643694.789066040,1600643702.800469294,8.011403254
payment,13,1600643698.231972767,1600643702.800485287,4.568512520
payment,36,1600643700.926882264,1600643702.800474717,1.873592453
delivery,12,1600643696.758144038,1600643702.975526012,6.217381974
delivery,29,1600643694.597030803,1600643703.67226313,8.470195510
delivery,9,1600643697.575920604,1600643703.67368208,5.491447604
neword,56,1600643691.29110579,1600643703.200754147,12.171643568
neword,37,1600643694.597079015,1600643703.317244635,8.720165620
delivery,40,1600643702.800468883,1600643703.844818464,1.044349581
neword,22,1600643691.996097949,1600643703.844868195,11.848770246
ordstat,56,1600643703.200771519,1600643705.339177126,2.138405607
delivery,55,1600643702.800493551,1600643706.521932301,3.721438750
slev,7,1600643667.278616766,1600643706.832837672,39.554220906
neword,17,1600643690.220535531,1600643707.200313378,16.979777847
neword,41,1600643688.270745726,1600643707.200380342,18.929634616
neword,3,1600643692.379452085,1600643707.200640516,14.821188431
neword,21,1600643692.596304653,1600643707.200660163,14.604355510
neword,31,1600643694.675757201,1600643707.200676514,12.524919313
neword,53,1600643697.140695563,1600643707.200754583,10.060059020
delivery,29,1600643703.67235022,1600643707.200885187,4.133650165
neword,24,1600643692.704759389,1600643707.200896391,14.496137002
delivery,14,1600643702.633683946,1600643707.200947348,4.567263402
neword,46,1600643695.97528315,1600643707.200984039,12.103455724
neword,0,1600643694.597033465,1600643707.201030323,12.603996858
delivery,9,1600643703.67376144,1600643707.201053949,4.133677805
payment,1,1600643700.332819999,1600643707.201185137,6.868365138
delivery,8,1600643702.724038831,1600643707.201229260,4.477190429
delivery,33,1600643701.908811709,1600643707.201253361,5.292441652
neword,6,1600643697.492156823,1600643707.201309705,9.709152882
delivery,43,1600643702.633686928,1600643707.201401924,4.567714996
neword,54,1600643692.782373224,1600643707.201525001,14.419151777
delivery,52,1600643700.993238980,1600643707.409602892,6.416363912
neword,48,1600643699.874350396,1600643707.409614781,7.535264385
neword,32,1600643700.926909027,1600643707.409727942,6.482818915
payment,13,1600643702.800517015,1600643707.409766994,4.609249979
neword,16,1600643700.41335861,1600643707.409803174,7.368467313
payment,19,1600643702.732779809,1600643707.409879380,4.677099571
neword,5,1600643693.485208915,1600643707.409938259,13.924729344
neword,30,1600643694.422132235,1600643707.409955321,12.987823086
neword,39,1600643699.485622614,1600643707.409999713,7.924377099
neword,35,1600643698.102985606,1600643707.410005823,9.307020217
neword,57,1600643688.878314004,1600643707.410052891,18.531738887
neword,27,1600643697.140673006,1600643707.410078511,10.269405505
neword,50,1600643694.980635018,1600643707.410190302,12.429555284
payment,36,1600643702.800538436,1600643707.410197967,4.609659531
payment,37,1600643703.317278370,1600643707.410282299,4.093003929
neword,26,1600643692.654905838,1600643707.411376139,14.756470301
neword,42,1600643696.622884733,1600643707.411386430,10.788501697
neword,4,1600643694.422071447,1600643707.411446490,12.989375043
delivery,12,1600643702.975534811,1600643707.411535127,4.436000316
neword,51,1600643691.721945760,1600643707.414065555,15.692119795
payment,7,1600643706.832869795,1600643707.414073250,0.581203455
neword,49,1600643699.441931641,1600643707.414125315,7.972193674
neword,18,1600643696.981029446,1600643707.414367268,10.433337822
payment,2,1600643692.265338738,1600643707.414401926,15.149063188
payment,56,1600643705.339210044,1600643708.303196487,2.963986443
payment,48,1600643707.409731792,1600643708.303256049,0.893524257
payment,36,1600643707.410225800,1600643708.404897661,0.994671861
delivery,4,1600643707.411476356,1600643708.404911547,0.993435191
slev,10,1600643677.634564986,1600643708.537081831,30.902516845
payment,37,1600643707.410312287,1600643708.657407884,1.247095597
payment,1,1600643707.201214042,1600643709.78794010,1.877579968
delivery,4,1600643708.404920483,1600643709.105198868,0.700278385
payment,22,1600643703.844900325,1600643709.121940511,5.277040186
delivery,55,1600643706.521940976,1600643709.121943886,2.600002910
delivery,29,1600643707.200893644,1600643710.378685702,3.177792058
delivery,43,1600643707.201408991,1600643710.614023861,3.412614870
slev,25,1600643673.880269573,1600643711.59843245,37.179573672
slev,23,1600643679.73904376,1600643711.145738402,32.071834026
payment,56,1600643708.303226452,1600643711.290417077,2.987190625
payment,7,1600643707.414149856,1600643711.290471409,3.876321553
payment,53,1600643707.200789504,1600643711.290471415,4.089681911
payment,13,1600643707.409800047,1600643711.290474793,3.880674746
payment,17,1600643707.200348292,1600643711.598024108,4.397675816
neword,34,1600643700.303700819,1600643711.598053393,11.294352574
payment,10,1600643708.537112603,1600643711.598088379,3.060975776
neword,38,1600643699.932632914,1600643711.869439492,11.936806578
payment,59,1600643709.677209196,1600643712.265026077,2.587816881
payment,24,1600643707.200925835,1600643712.265049101,5.064123266
payment,5,1600643707.410001258,1600643712.265168041,4.855166783
delivery,52,1600643707.409612369,1600643712.385466240,4.975853871
neword,28,1600643692.529846590,1600643712.415315729,19.885469139
delivery,4,1600643709.105207527,1600643712.431750113,3.326542586
payment,27,1600643707.410138093,1600643712.431806651,5.021668558
payment,60,1600643709.676758206,1600643713.365463255,3.688705049
payment,49,1600643707.414168640,1600643713.589513470,6.175344830
delivery,33,1600643707.201262226,1600643713.707423821,6.506161595
delivery,54,1600643707.201563727,1600643713.707428428,6.505864701
delivery,9,1600643707.201061169,1600643713.707493627,6.506432458
delivery,14,1600643707.200955761,1600643713.707563080,6.506607319
delivery,8,1600643707.201235621,1600643713.840758649,6.639523028
delivery,4,1600643712.431761103,1600643715.105484231,2.673723128
payment,12,1600643707.411557791,1600643715.105571472,7.694013681
ordstat,57,1600643707.410065632,1600643715.116652690,7.706587058
payment,50,1600643707.410241274,1600643715.241196604,7.830955330
payment,24,1600643712.265078139,1600643715.357954221,3.092876082
slev,20,1600643684.251276211,1600643715.430638119,31.179361908
delivery,55,1600643709.121974514,1600643715.448030024,6.326055510
delivery,4,1600643715.105493696,1600643715.624640907,0.519147211
delivery,29,1600643710.378695013,1600643715.765609823,5.386914810
payment,59,1600643712.265055539,1600643716.120407080,3.855351541
payment,23,1600643711.145767114,1600643716.301252393,5.155485279
payment,27,1600643712.431835360,1600643716.301397982,3.869562622
delivery,43,1600643710.614031807,1600643716.301399102,5.687367295
delivery,1,1600643709.78824393,1600643716.383423175,7.304598782
payment,56,1600643711.290466605,1600643716.453477428,5.163010823
payment,60,1600643713.365528580,1600643716.453535412,3.088006832
slev,15,1600643694.789071997,1600643716.480604108,21.691532111
slev,45,1600643688.111401634,1600643716.480621861,28.369220227
payment,34,1600643711.598091908,1600643716.700218280,5.102126372
payment,28,1600643712.415349702,1600643716.945111948,4.529762246
payment,53,1600643711.290538414,1600643716.945167004,5.654628590
payment,57,1600643715.116681190,1600643717.184919113,2.068237923
payment,13,1600643711.290550841,1600643717.200555212,5.910004371
payment,57,1600643717.184947951,1600643717.353445199,0.168497248
payment,59,1600643716.120436288,1600643717.784128365,1.663692077
neword,48,1600643708.303286701,1600643718.59258308,9.755971607
delivery,4,1600643715.624649517,1600643718.134403480,2.509753963
ordstat,10,1600643711.598099280,1600643718.202077822,6.603978542
payment,15,1600643716.480635268,1600643718.734613246,2.253977978
neword,46,1600643707.201068045,1600643718.934780049,11.733712004
neword,41,1600643707.200413645,1600643718.934909344,11.734495699
neword,42,1600643707.411418784,1600643718.934909876,11.523491092
ordstat,28,1600643716.945122904,1600643719.28657314,2.083534410
delivery,29,1600643715.765665114,1600643719.118266809,3.352601695
delivery,4,1600643718.134411498,1600643719.118277003,0.983865505
neword,17,1600643711.598060060,1600643719.118269479,7.520209419
delivery,54,1600643713.707453575,1600643719.118283636,5.410830061
ordstat,48,1600643718.59272150,1600643720.849123189,2.789851039
neword,35,1600643707.410116162,1600643721.11525015,13.601408853
payment,59,1600643717.784159127,1600643721.11593656,3.227434529
neword,6,1600643707.201340642,1600643721.11642813,13.810302171
neword,51,1600643707.414119556,1600643721.11741406,13.597621850
delivery,52,1600643712.385474338,1600643721.160506794,8.775032456
delivery,4,1600643719.118295574,1600643721.160539902,2.042244328
